batch_size,peak,persistent
1.0,52.04775744559724,27.833668046306972
2.0,70.7853914653553,28.40243732228213
3.0,89.52202681513376,28.971287599132975
4.0,108.2576634949326,29.540218876859516
5.0,126.99230150475182,30.10923115546175
6.0,145.72594084459143,30.67832443493967
7.0,164.4585815144514,31.24749871529329
8.0,183.19022351433176,31.816753996522596
9.0,201.9208668442325,32.3860902786276
10.0,220.65051150415363,32.955507561608286
11.0,239.37915749409515,33.52500584546467
12.0,258.106804814057,34.09458513019675
13.0,276.8334534640393,34.664245415804515
14.0,295.55910344404197,35.23398670228798
15.0,314.283754754065,35.80380898964712
16.0,328.89990234375,36.21630859375
17.0,351.73006136417223,36.94369656699251
18.0,370.4517166642564,37.51376185697873
19.0,389.17237329436097,38.08390814784065
20.0,407.89203125448597,38.65413543957826
21.0,426.61069054463127,39.22444373219157
22.0,445.32835116479697,39.79483302568056
23.0,464.0450131149831,40.36530332004525
24.0,482.7606763951896,40.93585461528563
25.0,501.47534100541645,41.506486911401694
26.0,520.1890069456637,42.077200208393464
27.0,538.9016742159313,42.647994506260915
28.0,557.6133428162193,43.21886980500406
29.0,576.3240127465277,43.789826104622904
30.0,595.0336840068564,44.36086340511743
31.0,613.7423565972057,44.93198170648766
32.0,638.82373046875,45.740234375
33.0,651.1567057679651,46.074461311855174
34.0,669.8623823483754,46.645822615852474
35.0,688.5670602588061,47.21726492072547
36.0,707.2707394992572,47.78878822647415
37.0,725.9734200697286,48.36039253309852
38.0,744.6751019702205,48.93207784059859
39.0,763.3757852007327,49.503844148974345
40.0,782.0754697612653,50.07569145822579
41.0,800.7741556518182,50.64761976835294
42.0,819.4718428723916,51.21962907935577
43.0,838.1685314229853,51.791719391234295
44.0,856.8642213035995,52.36389070398852
45.0,875.558912514234,52.93614301761842
46.0,894.2526050548888,53.50847633212403
47.0,912.9452989255641,54.08089064750532
48.0,921.23779296875,54.7919921875
49.0,950.3276906569758,55.22596228089498
50.0,969.0173885177122,55.79861959890335
51.0,987.7060877084691,56.371357917787414
52.0,1006.3937882292463,56.944177237547166
53.0,1025.0804900800438,57.51707755818261
54.0,1043.7661932608617,58.09005887969375
55.0,1062.4508977717,58.663121202080575
56.0,1081.1346036125587,59.2362645253431
57.0,1099.817310783438,59.80948884948131
58.0,1118.4990192843375,60.38279417449522
59.0,1137.1797291152573,60.95618050038481
60.0,1155.8594402761976,61.5296478271501
61.0,1174.5381527671582,62.103196154791085
62.0,1193.215866588139,62.67682548330776
63.0,1211.8925817391405,63.25053581270012
64.0,1247.19970703125,63.3876953125
65.0,1249.2430160312044,64.39819947411192
66.0,1267.916735172267,64.97215280613136
67.0,1286.58945564335,65.5461871390265
68.0,1305.261177444453,66.12030247279733
69.0,1323.931900575577,66.69449880744384
70.0,1342.6016250367209,67.26877614296605
71.0,1361.2703508278853,67.84313447936395
72.0,1379.9380779490702,68.41757381663754
73.0,1398.6048064002755,68.99209415478683
74.0,1417.270536181501,69.5666954938118
75.0,1435.935267292747,70.14137783371247
76.0,1454.5989997340134,70.71614117448883
77.0,1473.2617335053,71.29098551614088
78.0,1491.9234686066072,71.86591085866863
79.0,1510.5842050379347,72.44091720207206
80.0,1521.7783203125,72.61181640625
81.0,1547.902681890651,73.591172891506
82.0,1566.5604223120397,74.16642223753652
83.0,1585.2171640634485,74.74175258444272
84.0,1603.8729071448781,75.31716393222462
85.0,1622.5276515563278,75.8926562808822
86.0,1641.181397297798,76.46822963041548
87.0,1659.8341443692887,77.04388398082446
88.0,1678.4858927707996,77.61961933210912
89.0,1697.136642502331,78.19543568426948
90.0,1715.7863935638825,78.77133303730551
91.0,1734.4351459554546,79.34731139121726
92.0,1753.0828996770472,79.9233707460047
93.0,1771.72965472866,80.49951110166782
94.0,1790.3754111102933,81.07573245820663
95.0,1809.020168821947,81.65203481562114
96.0,1817.3271484375,82.71435546875
97.0,1846.3066882353153,82.80488253307723
98.0,1864.94844993703,83.38142789311881
99.0,1883.5892129687652,83.95805425403609
100.0,1902.2289773305208,84.53476161582904
101.0,1920.8677430222967,85.1115499784977
102.0,1939.505510044093,85.68841934204207
103.0,1958.1422783959097,86.2653697064621
104.0,1976.7780480777467,86.84240107175783
105.0,1995.4128190896042,87.41951343792925
106.0,2014.046591431482,87.99670680497638
107.0,2032.6793651033802,88.57398117289918
108.0,2051.311140105299,89.15133654169769
109.0,2069.9419164372375,89.72877291137189
110.0,2088.571694099197,90.30629028192178
111.0,2107.2004730911767,90.88388865334736
112.0,2138.90869140625,91.62451171875
113.0,2144.4550350651975,92.03932839882559
114.0,2163.0808180472386,92.61716977287823
115.0,2181.7056023592995,93.19509214780658
116.0,2200.329388001381,93.77309552361062
117.0,2218.952174973483,94.35117990029035
118.0,2237.573963275606,94.92934527784575
119.0,2256.1947529077484,95.50759165627689
120.0,2274.8145438699116,96.08591903558369
121.0,2293.433336162095,96.6643274157662
122.0,2312.051129784299,97.24281679682437
123.0,2330.6679247365237,97.82138717875824
124.0,2349.283721018768,98.40003856156783
125.0,2367.8985186310333,98.97877094525309
126.0,2386.512317573319,99.55758432981405
127.0,2405.1251178456246,100.1364787152507
128.0,2433.9384765625,101.12451171875
129.0,2442.3477223802975,101.29451048875106
130.0,2460.9575266426646,101.8736478768148
131.0,2479.566332235052,102.45286626575421
132.0,2498.1741391574596,103.03216565556932
133.0,2516.780947409888,103.61154604626012
134.0,2535.3867569923364,104.19100743782661
135.0,2553.9915679048054,104.77054983026879
136.0,2572.5953801472947,105.35017322358668
137.0,2591.1981937198043,105.92987761778024
138.0,2609.800008622334,106.50966301284951
139.0,2628.400824854885,107.08952940879446
140.0,2647.0006424174558,107.66947680561509
141.0,2665.599461310047,108.24950520331144
142.0,2684.1972815326585,108.82961460188346
143.0,2702.7941030852903,109.40980500133118
144.0,2703.0390625,109.95947265625
145.0,2739.9847501806157,110.5704288028537
146.0,2758.578575723309,111.15086220492849
147.0,2777.1714025960223,111.73137660787899
148.0,2795.763230798756,112.31197201170517
149.0,2814.3540603315105,112.89264841640703
150.0,2832.943891194285,113.4734058219846
151.0,2851.53272338708,114.05424422843785
152.0,2870.1205569098956,114.63516363576679
153.0,2888.7073917627313,115.21616404397145
154.0,2907.293227945587,115.79724545305177
155.0,2925.878065458464,116.37840786300778
156.0,2944.461904301361,116.95965127383951
157.0,2963.044744474278,117.54097568554691
158.0,2981.626585977216,118.12238109813002
159.0,3000.207428810174,118.7038675115888
160.0,3016.88720703125,119.0
161.0,3037.3661184661514,119.86708334113347
162.0,3055.9439652891706,120.44881275721933
163.0,3074.52081344221,121.03062317418087
164.0,3093.0966629252703,121.61251459201814
165.0,3111.6715137383508,122.19448701073108
166.0,3130.2453658814516,122.77654043031971
167.0,3148.8182193545726,123.35867485078404
168.0,3167.390074157714,123.94089027212405
169.0,3185.960930290876,124.52318669433976
170.0,3204.530787754058,125.10556411743117
171.0,3223.099646547261,125.68802254139827
172.0,3241.6675066704843,126.27056196624105
173.0,3260.2343681237276,126.85318239195954
174.0,3278.800230906991,127.43588381855369
175.0,3297.3650950202755,128.01866624602357
176.0,3329.8740234375,129.0361328125
177.0,3334.491827236905,129.18447410359036
178.0,3353.0536953402507,129.7674995336873
179.0,3371.614564773616,130.35060596465993
180.0,3390.1744355370024,130.93379339650824
181.0,3408.733307630409,131.51706182923226
182.0,3427.2911810538358,132.10041126283198
183.0,3445.848055807283,132.68384169730734
184.0,3464.4039318907508,133.26735313265846
185.0,3482.9588093042385,133.85094556888524
186.0,3501.512688047747,134.4346190059877
187.0,3520.065568121276,135.01837344396588
188.0,3538.617449524825,135.60220888281975
189.0,3557.1683322583945,136.1861253225493
190.0,3575.7182163219845,136.77012276315452
191.0,3594.267101715595,137.35420120463544
192.0,3614.25732421875,137.42578125
193.0,3631.3618764928765,138.52260109022438
194.0,3649.907765876548,139.1069225343324
195.0,3668.45265659024,139.6913249793161
196.0,3686.9965486339524,140.2758084251755
197.0,3705.539442007685,140.86037287191058
198.0,3724.081336711438,141.44501831952135
199.0,3742.6222327452115,142.02974476800784
200.0,3761.162130109005,142.61455221736998
201.0,3779.701028802819,143.19944066760786
202.0,3798.2389288266536,143.78441011872138
203.0,3816.775830180509,144.3694605707106
204.0,3835.311732864384,144.95459202357557
205.0,3853.8466368782797,145.53980447731618
206.0,3872.380542222196,146.1250979319325
207.0,3890.913448896132,146.7104723874245
208.0,3889.9326171875,147.1025390625
209.0,3927.9762662340663,147.88146430103558
210.0,3946.5061768980636,148.46708175915467
211.0,3965.0350888920816,149.05278021814942
212.0,3983.56300221612,149.63855967801987
213.0,4002.089916870179,150.22442013876605
214.0,4020.615832854258,150.8103616003879
215.0,4039.1407501683575,151.39638406288543
216.0,4057.6646688124774,151.98248752625867
217.0,4076.1875887866177,152.5686719905076
218.0,4094.709510090778,153.1549374556322
219.0,4113.2304327249585,153.7412839216325
220.0,4131.750356689161,154.3277113885085
221.0,4150.269281983383,154.91421985626022
222.0,4168.787208607625,155.5008093248876
223.0,4187.3041365618865,156.08747979439067
224.0,4214.09375,156.91357421875
