Batch_Size,Time_In_SECONDS
1.0,0.025465071201324463
2.0,0.029429256916046143
3.0,0.03550007939338684
4.0,0.039818018674850464
5.0,0.04427710175514221
6.0,0.04995635151863098
7.0,0.054476022720336914
8.0,0.0592990517616272
9.0,0.06561282277107239
10.0,0.06390362977981567
11.0,0.06717824935913086
12.0,0.07080289721488953
13.0,0.07398009300231934
14.0,0.07706016302108765
15.0,0.08214375376701355
16.0,0.08509057760238647
17.0,0.10555216670036316
18.0,0.10607683658599854
19.0,0.1101456880569458
20.0,0.1136590838432312
21.0,0.12025302648544312
22.0,0.12362876534461975
23.0,0.12609589099884033
24.0,0.1293151080608368
25.0,0.13271760940551758
26.0,0.13989019393920898
27.0,0.13846415281295776
28.0,0.14141330122947693
29.0,0.1390286087989807
30.0,0.14203611016273499
31.0,0.14522197842597961
32.0,0.14853614568710327
33.0,0.16748663783073425
34.0,0.17582905292510986
35.0,0.17337638139724731
36.0,0.17641112208366394
37.0,0.18001264333724976
38.0,0.183027446269989
39.0,0.19221872091293335
40.0,0.18916675448417664
41.0,0.19218668341636658
42.0,0.1951984465122223
43.0,0.198738694190979
44.0,0.20164018869400024
45.0,0.20443877577781677
46.0,0.20745280385017395
47.0,0.21038135886192322
48.0,0.21416741609573364
49.0,0.23244869709014893
50.0,0.23582452535629272
51.0,0.24671044945716858
52.0,0.24988910555839539
53.0,0.24497926235198975
54.0,0.24795958399772644
55.0,0.2513379752635956
56.0,0.25451433658599854
57.0,0.25756970047950745
58.0,0.26095089316368103
59.0,0.26372888684272766
60.0,0.26683497428894043
61.0,0.2702804207801819
62.0,0.2732275724411011
63.0,0.27658140659332275
64.0,0.28037238121032715
65.0,0.2996428608894348
66.0,0.30277159810066223
67.0,0.3062705993652344
68.0,0.31892719864845276
69.0,0.31192395091056824
70.0,0.31532207131385803
71.0,0.31783416867256165
72.0,0.32142892479896545
73.0,0.32495442032814026
74.0,0.3281112611293793
75.0,0.3316119909286499
76.0,0.33456042408943176
77.0,0.3378644585609436
78.0,0.34080812335014343
79.0,0.34398746490478516
80.0,0.3474195599555969
81.0,0.36631062626838684
82.0,0.36947929859161377
83.0,0.3732362687587738
84.0,0.3761957585811615
85.0,0.37939342856407166
86.0,0.38341084122657776
87.0,0.38565659523010254
88.0,0.3896108567714691
89.0,0.3921302556991577
90.0,0.39569440484046936
91.0,0.39902013540267944
92.0,0.4023580253124237
93.0,0.40517404675483704
94.0,0.4079655408859253
95.0,0.4115011990070343
96.0,0.43053725361824036
97.0,0.4338391125202179
98.0,0.43737420439720154
99.0,0.4402989149093628
100.0,0.4438531696796417
101.0,0.44730690121650696
102.0,0.45008283853530884
103.0,0.45335933566093445
104.0,0.4566038250923157
105.0,0.45986026525497437
106.0,0.4633677899837494
107.0,0.46607720851898193
108.0,0.4693816006183624
109.0,0.47242191433906555
110.0,0.4762391448020935
111.0,0.47918543219566345
112.0,0.48292243480682373
113.0,0.5009059906005859
114.0,0.5047304928302765
115.0,0.5077352821826935
116.0,0.5109653472900391
117.0,0.5141069889068604
118.0,0.5176893174648285
119.0,0.5614923536777496
120.0,0.5363730490207672
121.0,0.5682566165924072
122.0,0.5798506736755371
123.0,0.5830460786819458
124.0,0.5572705566883087
125.0,0.5913962423801422
126.0,0.5956946015357971
127.0,0.5989920496940613
128.0,0.570577085018158
129.0,0.6240038573741913
130.0,0.6262879073619843
131.0,0.6305800676345825
132.0,0.6078530550003052
133.0,0.6380999088287354
134.0,0.6429439783096313
135.0,0.6463484168052673
136.0,0.6208218634128571
137.0,0.6544104814529419
138.0,0.6584395468235016
139.0,0.6625064611434937
140.0,0.6346331834793091
141.0,0.6703595519065857
142.0,0.6734722554683685
143.0,0.6784435212612152
144.0,0.6701414287090302
145.0,0.6912240386009216
146.0,0.6959444284439087
147.0,0.6990088522434235
148.0,0.7035075128078461
149.0,0.7063221037387848
150.0,0.7109507918357849
151.0,0.7158271670341492
152.0,0.799498587846756
