Batch_Size,Time_In_SECONDS
1.0,0.027725964784622192
2.0,0.027040988206863403
3.0,0.027449488639831543
4.0,0.028075367212295532
5.0,0.02767038345336914
6.0,0.027653247117996216
7.0,0.027704894542694092
8.0,0.028059571981430054
9.0,0.028594911098480225
10.0,0.02854636311531067
11.0,0.028501808643341064
12.0,0.029220908880233765
13.0,0.02923363447189331
14.0,0.02978929877281189
15.0,0.0282326340675354
16.0,0.029093444347381592
17.0,0.02920752763748169
18.0,0.028880447149276733
19.0,0.02861577272415161
20.0,0.029409050941467285
21.0,0.030489176511764526
22.0,0.03127989172935486
23.0,0.03257039189338684
24.0,0.03317970037460327
25.0,0.03428089618682861
26.0,0.03532058000564575
27.0,0.038751572370529175
28.0,0.039385706186294556
29.0,0.039882004261016846
30.0,0.04067614674568176
31.0,0.0418606698513031
32.0,0.04310920834541321
33.0,0.044046252965927124
34.0,0.04506829380989075
35.0,0.04608836770057678
36.0,0.04708084464073181
37.0,0.04797863960266113
38.0,0.04891937971115112
39.0,0.05004391074180603
40.0,0.05149155855178833
41.0,0.05245557427406311
42.0,0.053534507751464844
43.0,0.054433971643447876
44.0,0.055262476205825806
45.0,0.056078702211380005
46.0,0.05690115690231323
47.0,0.057728588581085205
48.0,0.05864259600639343
49.0,0.059758007526397705
50.0,0.06067770719528198
51.0,0.0616605281829834
52.0,0.06257244944572449
53.0,0.06863760948181152
54.0,0.06947317719459534
55.0,0.07042530179023743
56.0,0.07127466797828674
57.0,0.07223331928253174
58.0,0.07319402694702148
59.0,0.073605477809906
60.0,0.07441872358322144
61.0,0.07716834545135498
62.0,0.07804912328720093
63.0,0.07935351133346558
64.0,0.08014661073684692
65.0,0.08162757754325867
66.0,0.08295002579689026
67.0,0.08383321762084961
68.0,0.08458015322685242
69.0,0.08555671572685242
70.0,0.08651232719421387
71.0,0.08747801184654236
72.0,0.08830645680427551
73.0,0.08917051553726196
74.0,0.09079918265342712
75.0,0.09165000915527344
76.0,0.09181299805641174
77.0,0.09285256266593933
78.0,0.09381362795829773
79.0,0.09635427594184875
80.0,0.09711748361587524
81.0,0.10075989365577698
82.0,0.10161066055297852
83.0,0.1025138795375824
84.0,0.10337862372398376
85.0,0.10438454151153564
