Batch_Size,Time_In_SECONDS
1,0.011806070804595947
2,0.012012660503387451
3,0.011921554803848267
4,0.012104183435440063
5,0.012322187423706055
6,0.013015329837799072
7,0.015005677938461304
8,0.014984756708145142
9,0.01592358946800232
10,0.01719874143600464
11,0.018181204795837402
12,0.019085794687271118
13,0.020600348711013794
14,0.02158340811729431
15,0.023145675659179688
16,0.02439182996749878
17,0.025671154260635376
18,0.02674815058708191
19,0.028672218322753906
20,0.029517382383346558
21,0.030975639820098877
22,0.03201651573181152
23,0.033246904611587524
24,0.03322941064834595
25,0.03452584147453308
26,0.03557810187339783
27,0.03665226697921753
28,0.03800171613693237
29,0.03902754187583923
30,0.03945755958557129
31,0.040694087743759155
32,0.04154840111732483
33,0.04335567355155945
34,0.04761931300163269
35,0.048661261796951294
36,0.049799948930740356
37,0.05136343836784363
38,0.05252125859260559
39,0.05363538861274719
40,0.05489125847816467
41,0.05601292848587036
42,0.057182103395462036
43,0.05839496850967407
44,0.05951079726219177
45,0.06068342924118042
46,0.06221956014633179
47,0.0633653998374939
48,0.0644536018371582
49,0.06549644470214844
50,0.0665932297706604
51,0.06764665246009827
52,0.06546419858932495
53,0.06653493642807007
54,0.06750181317329407
55,0.06890556216239929
56,0.06983354687690735
57,0.07097861170768738
58,0.07215994596481323
59,0.07903876900672913
60,0.08032101392745972
61,0.08161532878875732
62,0.08278942108154297
63,0.08405739068984985
64,0.0853734016418457
65,0.08717226982116699
66,0.0883798599243164
67,0.08966654539108276
68,0.09081998467445374
69,0.0922214686870575
70,0.09325700998306274
71,0.09430006146430969
72,0.09557637572288513
73,0.09720054268836975
74,0.09848743677139282
75,0.09965071082115173
76,0.10071820020675659
77,0.10193133354187012
78,0.10310351848602295
79,0.10429471731185913
80,0.10545158386230469
81,0.10672980546951294
82,0.10810574889183044
83,0.10951527953147888
84,0.11064153909683228
85,0.11220285296440125
86,0.1132124662399292
87,0.11412826180458069
88,0.11557450890541077
89,0.11656218767166138
90,0.11741384863853455
91,0.1189354658126831
92,0.11986547708511353
93,0.12118950486183167
94,0.12251093983650208
95,0.12433803081512451
96,0.12594938278198242
97,0.12091180682182312
98,0.12183836102485657
99,0.12274330854415894
100,0.12450015544891357
101,0.12546133995056152
102,0.1267930269241333
103,0.1279478371143341
104,0.12941119074821472
105,0.13027119636535645
106,0.13165420293807983
107,0.13273975253105164
108,0.13371488451957703
109,0.1347515881061554
110,0.13617607951164246
111,0.13772717118263245
112,0.1387816071510315
113,0.1397610306739807
114,0.14042732119560242
115,0.14212298393249512
116,0.1432425081729889
117,0.14434173703193665
118,0.14548370242118835
119,0.1467006802558899
120,0.14820599555969238
121,0.14910268783569336
122,0.15032008290290833
123,0.1512288749217987
124,0.1525155007839203
125,0.15349894762039185
126,0.15489330887794495
127,0.15622061491012573
128,0.15769430994987488
129,0.1590360403060913
130,0.15993505716323853
131,0.1613432765007019
132,0.16253051161766052
133,0.16395580768585205
134,0.16522669792175293
135,0.16611817479133606
136,0.1673164963722229
137,0.16863751411437988
138,0.17019200325012207
139,0.1709822416305542
140,0.17213180661201477
141,0.17318397760391235
142,0.17459315061569214
143,0.17541390657424927
144,0.17712265253067017
145,0.16032379865646362
146,0.1615363359451294
147,0.16292846202850342
148,0.16389811038970947
149,0.16436856985092163
150,0.1658937931060791
151,0.1670539379119873
152,0.16786107420921326
153,0.16902801394462585
154,0.16998347640037537
155,0.17123791575431824
156,0.17170840501785278
157,0.17348110675811768
158,0.17463436722755432
159,0.17552348971366882
160,0.17634239792823792
161,0.1780432164669037
162,0.17889830470085144
163,0.18029999732971191
164,0.18115487694740295
165,0.1820465326309204
166,0.18322309851646423
167,0.1846410036087036
168,0.1849474310874939
169,0.18651661276817322
170,0.18743738532066345
171,0.1890539824962616
172,0.19021236896514893
173,0.19133779406547546
174,0.19243517518043518
175,0.19372251629829407
176,0.194117933511734
177,0.19524875283241272
178,0.1970280110836029
179,0.19824880361557007
180,0.1989511251449585
181,0.20007309317588806
182,0.20135247707366943
183,0.20182180404663086
184,0.20273014903068542
185,0.20461973547935486
186,0.20462068915367126
187,0.20620787143707275
188,0.20632237195968628
189,0.20776161551475525
190,0.208930104970932
191,0.20974549651145935
192,0.21299317479133606
193,0.21779730916023254
194,0.21884086728096008
195,0.22012245655059814
196,0.22065392136573792
197,0.22194761037826538
198,0.2234555184841156
199,0.2243545949459076
200,0.22591537237167358
201,0.22696253657341003
202,0.2276301085948944
203,0.22898921370506287
204,0.23004978895187378
205,0.2309080958366394
206,0.23238405585289001
207,0.23253899812698364
208,0.23384976387023926
209,0.2353123128414154
210,0.23536333441734314
211,0.2375800907611847
212,0.23827195167541504
213,0.23882043361663818
214,0.23990213871002197
215,0.24153167009353638
216,0.24298804998397827
217,0.24355360865592957
218,0.24462509155273438
219,0.24576792120933533
220,0.24714398384094238
221,0.24781164526939392
222,0.24870356917381287
223,0.2501204013824463
224,0.2513140141963959
225,0.2530534267425537
226,0.25440821051597595
227,0.25510457158088684
228,0.256661981344223
229,0.2576577961444855
230,0.25931432843208313
231,0.26066312193870544
232,0.26142817735671997
233,0.26347815990448
234,0.26357874274253845
235,0.265110582113266
236,0.2662895917892456
237,0.2672582268714905
238,0.26816630363464355
239,0.26982343196868896
240,0.27206751704216003
241,0.2719489336013794
242,0.2729264795780182
243,0.27473151683807373
244,0.27547961473464966
245,0.27720198035240173
246,0.27817749977111816
247,0.27868807315826416
248,0.27912819385528564
249,0.280601441860199
250,0.28168824315071106
251,0.28252121806144714
252,0.2838534116744995
253,0.2849077880382538
