Batch_Size,Time_In_SECONDS
1,0.017076849937438965
2,0.017659306526184082
3,0.017883121967315674
4,0.01729971170425415
5,0.01749211549758911
6,0.017533689737319946
7,0.018045246601104736
8,0.01798337697982788
9,0.018066436052322388
10,0.0184209942817688
11,0.018794387578964233
12,0.019864380359649658
13,0.020796865224838257
14,0.02160489559173584
15,0.02267596125602722
16,0.02369236946105957
17,0.025831162929534912
18,0.02665621042251587
19,0.027503401041030884
20,0.028619378805160522
21,0.029274016618728638
22,0.03024926781654358
23,0.030644148588180542
24,0.031470417976379395
25,0.032854706048965454
26,0.03363099694252014
27,0.034785568714141846
28,0.03554990887641907
29,0.0367792546749115
30,0.03735414147377014
31,0.038273364305496216
32,0.0391961932182312
33,0.040806710720062256
34,0.04172971844673157
35,0.04255044460296631
36,0.04346179962158203
37,0.04413279891014099
38,0.04496774077415466
39,0.0457330048084259
40,0.04676157236099243
41,0.04864802956581116
42,0.04956674575805664
43,0.050377488136291504
44,0.051171958446502686
45,0.051974207162857056
46,0.053364843130111694
47,0.05427658557891846
48,0.05527973175048828
49,0.056383758783340454
50,0.057614803314208984
51,0.058103591203689575
52,0.05883169174194336
53,0.061109840869903564
54,0.062080949544906616
55,0.06280189752578735
56,0.06363272666931152
57,0.06499871611595154
58,0.06603574752807617
59,0.06646069884300232
60,0.06736668944358826
61,0.06873324513435364
62,0.06954774260520935
63,0.07044681906700134
64,0.07082927227020264
65,0.07270795106887817
66,0.0736798346042633
67,0.07555872201919556
68,0.07532915472984314
69,0.07745927572250366
70,0.07828471064567566
71,0.07858839631080627
72,0.07944050431251526
73,0.0806722640991211
74,0.0817069411277771
75,0.0825468897819519
76,0.08341044187545776
77,0.0843554437160492
78,0.08518791198730469
79,0.08657777309417725
80,0.08748504519462585
81,0.08908224105834961
82,0.09018900990486145
83,0.09208253026008606
84,0.09312757849693298
85,0.09398245811462402
86,0.09503138065338135
87,0.09671613574028015
88,0.09765157103538513
89,0.09913930296897888
90,0.0999574065208435
91,0.10089370608329773
92,0.10177022218704224
93,0.10211774706840515
94,0.10305815935134888
95,0.10698390007019043
96,0.10792160034179688
97,0.11000514030456543
98,0.11091062426567078
99,0.11197912693023682
100,0.11297962069511414
101,0.11388859152793884
102,0.11494654417037964
103,0.11591610312461853
104,0.11678194999694824
105,0.11854925751686096
106,0.11930450797080994
107,0.12032419443130493
108,0.12146493792533875
109,0.12264031171798706
110,0.12360301613807678
111,0.12532341480255127
112,0.1263778805732727
113,0.12600469589233398
114,0.12688902020454407
115,0.12893778085708618
116,0.12984392046928406
117,0.13081738352775574
118,0.13173243403434753
119,0.13274219632148743
120,0.13387545943260193
121,0.1353955864906311
122,0.13628622889518738
123,0.1372309923171997
124,0.13814634084701538
125,0.13895639777183533
126,0.1398828625679016
127,0.14087000489234924
128,0.14085644483566284
129,0.14233016967773438
130,0.14341837167739868
131,0.14442023634910583
132,0.14529696106910706
133,0.1472708284854889
134,0.1481322944164276
135,0.14909395575523376
136,0.14994260668754578
137,0.15116646885871887
138,0.1522858738899231
139,0.15342527627944946
140,0.15419593453407288
141,0.1551705300807953
142,0.15626555681228638
143,0.15730035305023193
144,0.15792131423950195
145,0.15767017006874084
146,0.15845170617103577
147,0.15946027636528015
148,0.16047224402427673
149,0.16129449009895325
150,0.16236400604248047
151,0.1632208228111267
152,0.1641344130039215
153,0.16523051261901855
154,0.1661815643310547
155,0.16730591654777527
156,0.1684633195400238
157,0.1704811453819275
158,0.17140552401542664
159,0.17269408702850342
160,0.17386555671691895
161,0.17473021149635315
162,0.17582207918167114
163,0.17682084441184998
164,0.178195983171463
165,0.17925438284873962
166,0.1799437403678894
167,0.18095925450325012
168,0.1820220947265625
169,0.18331173062324524
170,0.18432623147964478
171,0.18528622388839722
172,0.18600475788116455
173,0.18710625171661377
174,0.18795475363731384
175,0.18895259499549866
176,0.18960559368133545
177,0.19125965237617493
178,0.19230258464813232
179,0.19311124086380005
180,0.19403737783432007
181,0.1951368749141693
182,0.1960548758506775
183,0.1969691812992096
184,0.19792968034744263
185,0.19921720027923584
186,0.20013588666915894
187,0.20114347338676453
188,0.20199409127235413
189,0.20297831296920776
190,0.20379695296287537
191,0.20496207475662231
192,0.20594897866249084
193,0.20702409744262695
194,0.20824146270751953
195,0.20914745330810547
196,0.2099972367286682
197,0.21110689640045166
198,0.21207195520401
199,0.21315214037895203
200,0.21425342559814453
201,0.2154238522052765
202,0.21630430221557617
203,0.21719899773597717
204,0.2184831202030182
205,0.21958774328231812
206,0.22058528661727905
207,0.2208741307258606
208,0.22123870253562927
209,0.22350290417671204
210,0.22455832362174988
211,0.22542157769203186
212,0.22684365510940552
213,0.22757264971733093
214,0.228705495595932
215,0.22965854406356812
216,0.23072120547294617
217,0.23207780718803406
218,0.23295331001281738
219,0.23409444093704224
220,0.23516711592674255
221,0.23589950799942017
222,0.23693597316741943
223,0.23796576261520386
224,0.23895615339279175
225,0.24022403359413147
226,0.2412172257900238
227,0.2418106496334076
228,0.24336662888526917
229,0.24406301975250244
230,0.24505537748336792
231,0.24592497944831848
232,0.24657973647117615
233,0.24753007292747498
234,0.24895510077476501
235,0.24979102611541748
236,0.2507384717464447
237,0.2516428232192993
238,0.2528807818889618
239,0.25434303283691406
240,0.2548132836818695
241,0.25631552934646606
242,0.25716692209243774
243,0.2584759294986725
244,0.25931456685066223
245,0.2604518234729767
246,0.2614124119281769
247,0.26237520575523376
248,0.2632991373538971
249,0.26455986499786377
250,0.26532286405563354
251,0.26792067289352417
252,0.26898354291915894
253,0.26982730627059937
