Batch_Size,Time_In_SECONDS
1.0,0.021207422018051147
2.0,0.020838260650634766
3.0,0.023600727319717407
4.0,0.023160874843597412
5.0,0.023085415363311768
6.0,0.023324429988861084
7.0,0.023400068283081055
8.0,0.023639172315597534
9.0,0.02375468611717224
10.0,0.023735344409942627
11.0,0.023550093173980713
12.0,0.02379932999610901
13.0,0.024005591869354248
14.0,0.024050027132034302
15.0,0.023668408393859863
16.0,0.024840354919433594
17.0,0.02598157525062561
18.0,0.02852669358253479
19.0,0.029669970273971558
20.0,0.03068116307258606
21.0,0.03147563338279724
22.0,0.032472193241119385
23.0,0.033610016107559204
24.0,0.03471025824546814
25.0,0.03573089838027954
26.0,0.03665637969970703
27.0,0.03904810547828674
28.0,0.040108293294906616
29.0,0.04102090001106262
30.0,0.04206886887550354
31.0,0.043313056230545044
32.0,0.04474097490310669
33.0,0.04619666934013367
34.0,0.047742605209350586
35.0,0.048867106437683105
36.0,0.051200419664382935
37.0,0.0522024929523468
38.0,0.05327284336090088
39.0,0.05419456958770752
40.0,0.055460989475250244
41.0,0.056471824645996094
42.0,0.05760428309440613
43.0,0.05860605835914612
44.0,0.06069570779800415
45.0,0.06176501512527466
46.0,0.06279623508453369
47.0,0.06376788020133972
48.0,0.06489166617393494
49.0,0.0662897527217865
50.0,0.06744593381881714
51.0,0.06850779056549072
52.0,0.0694347620010376
53.0,0.07168829441070557
54.0,0.07273039221763611
55.0,0.0738530158996582
56.0,0.07490107417106628
57.0,0.07591083645820618
58.0,0.07708251476287842
59.0,0.07811436057090759
60.0,0.07920989394187927
61.0,0.08125534653663635
62.0,0.08334031701087952
63.0,0.08458521962165833
64.0,0.08591616153717041
65.0,0.08729574084281921
66.0,0.08836281299591064
67.0,0.0895015299320221
68.0,0.09059002995491028
69.0,0.09169641137123108
70.0,0.09272339940071106
71.0,0.09513875842094421
72.0,0.09637904167175293
73.0,0.09745973348617554
74.0,0.09858515858650208
75.0,0.0996381938457489
76.0,0.1007460355758667
77.0,0.10133755207061768
78.0,0.10243526101112366
79.0,0.1035165786743164
80.0,0.10542330145835876
81.0,0.10717165470123291
82.0,0.1082618236541748
83.0,0.10928428173065186
84.0,0.11026671528816223
85.0,0.11144062876701355
86.0,0.11239063739776611
87.0,0.11370477080345154
88.0,0.11486762762069702
89.0,0.11691498756408691
90.0,0.11798223853111267
91.0,0.11904433369636536
92.0,0.12007641792297363
93.0,0.12123772501945496
94.0,0.12228167057037354
95.0,0.12323048710823059
96.0,0.12435337901115417
97.0,0.12676328420639038
98.0,0.12810829281806946
99.0,0.1291685402393341
100.0,0.1302940845489502
101.0,0.1313263475894928
102.0,0.13252124190330505
103.0,0.13353288173675537
104.0,0.13463491201400757
105.0,0.13604748249053955
106.0,0.13775873184204102
107.0,0.13899967074394226
108.0,0.14013797044754028
109.0,0.1412074863910675
110.0,0.14225655794143677
111.0,0.14327949285507202
112.0,0.14428776502609253
113.0,0.14585715532302856
114.0,0.14690688252449036
115.0,0.1487550437450409
116.0,0.14988982677459717
117.0,0.15107673406600952
118.0,0.1521429419517517
119.0,0.15316718816757202
120.0,0.15424251556396484
121.0,0.1552891731262207
122.0,0.15631484985351562
123.0,0.15768226981163025
124.0,0.15949714183807373
125.0,0.16076985001564026
126.0,0.1618124544620514
127.0,0.16296672821044922
128.0,0.16397884488105774
129.0,0.1655813455581665
130.0,0.1665968894958496
131.0,0.16774669289588928
132.0,0.16940122842788696
133.0,0.17052972316741943
134.0,0.17175260186195374
135.0,0.1728837788105011
136.0,0.17396312952041626
137.0,0.1749947965145111
138.0,0.18472415208816528
139.0,0.17724266648292542
140.0,0.1931522786617279
141.0,0.17940175533294678
142.0,0.181324303150177
143.0,0.18248778581619263
144.0,0.18342432379722595
145.0,0.18501204252243042
146.0,0.18605968356132507
147.0,0.1871083378791809
148.0,0.18812009692192078
149.0,0.18916422128677368
150.0,0.19077414274215698
151.0,0.1920299530029297
152.0,0.19307956099510193
153.0,0.19427987933158875
154.0,0.19524064660072327
155.0,0.19628047943115234
156.0,0.19733330607414246
157.0,0.1993590903811436
158.0,0.20057712828222057
159.0,0.20179516618329751
160.0,0.20301320408437448
161.0,0.20423124198545142
162.0,0.2054492798865284
163.0,0.20666731778760533
164.0,0.2078853556886823
165.0,0.20910339358975927
166.0,0.2103214314908362
167.0,0.21153946939191318
168.0,0.21275750729299012
169.0,0.21397554519406708
170.0,0.21519358309514403
171.0,0.216411620996221
172.0,0.21762965889729793
173.0,0.2188476967983749
174.0,0.22006573469945187
175.0,0.2212837726005288
176.0,0.22250181050160578
177.0,0.22371984840268272
178.0,0.2249378863037597
179.0,0.22615592420483663
180.0,0.2273739621059136
181.0,0.22859200000699054
182.0,0.2298100379080675
183.0,0.23102807580914447
184.0,0.2322461137102214
185.0,0.23346415161129838
186.0,0.23468218951237532
187.0,0.2359002274134523
188.0,0.23711826531452923
189.0,0.2383363032156062
190.0,0.23955434111668314
191.0,0.2407723790177601
192.0,0.24199041691883705
193.0,0.24320845481991402
194.0,0.24442649272099098
195.0,0.24564453062206792
196.0,0.2468625685231449
197.0,0.24808060642422183
198.0,0.2492986443252988
199.0,0.25051668222637574
200.0,0.2517347201274527
201.0,0.2529527580285297
202.0,0.2541707959296066
203.0,0.25538883383068356
204.0,0.25660687173176056
205.0,0.2578249096328375
206.0,0.25904294753391444
207.0,0.2602609854349914
208.0,0.2614790233360684
209.0,0.2626970612371453
210.0,0.26391509913822225
211.0,0.26513313703929925
212.0,0.2663511749403762
213.0,0.26756921284145313
214.0,0.26878725074253007
