Batch_Size,Time_In_SECONDS
1,0.00045692920684814453
2,0.0003921389579772949
3,0.0004971325397491455
4,0.0006017386913299561
5,0.0007312893867492676
6,0.0008223950862884521
7,0.0009819269180297852
8,0.0013197660446166992
9,0.001452416181564331
10,0.0015641748905181885
11,0.0016682744026184082
12,0.0018068552017211914
13,0.0018918812274932861
14,0.0020551085472106934
15,0.002139449119567871
16,0.0022730231285095215
17,0.0023952126502990723
18,0.002481788396835327
19,0.0026336312294006348
20,0.0027170181274414062
21,0.00287628173828125
22,0.002971440553665161
23,0.003107786178588867
24,0.0032283663749694824
25,0.003336608409881592
26,0.0034821927547454834
27,0.003574877977371216
28,0.0037211477756500244
29,0.0038224756717681885
30,0.003956258296966553
31,0.004084587097167969
32,0.004181474447250366
33,0.004337400197982788
34,0.004418283700942993
35,0.004577845335006714
36,0.004671871662139893
37,0.004788815975189209
38,0.004921764135360718
39,0.005012005567550659
40,0.005179256200790405
41,0.00526002049446106
42,0.0054007768630981445
43,0.005504816770553589
44,0.005626380443572998
45,0.005766868591308594
46,0.005855828523635864
47,0.0060214996337890625
48,0.006109267473220825
49,0.006258845329284668
50,0.006376683712005615
51,0.006474047899246216
52,0.006620973348617554
53,0.00671619176864624
54,0.006879270076751709
55,0.006976574659347534
56,0.008165568113327026
57,0.008295327425003052
58,0.008433997631072998
59,0.008583545684814453
60,0.008694559335708618
61,0.008879661560058594
62,0.008989214897155762
63,0.009141802787780762
64,0.009281635284423828
65,0.009406208992004395
66,0.009564429521560669
67,0.009672373533248901
68,0.009855091571807861
69,0.00996410846710205
70,0.010119527578353882
71,0.010266602039337158
72,0.010395467281341553
73,0.010557979345321655
74,0.010668665170669556
75,0.01082947850227356
76,0.010936319828033447
77,0.011098206043243408
78,0.011249750852584839
79,0.011375874280929565
80,0.01154288649559021
81,0.01163896918296814
82,0.01180964708328247
83,0.01192525029182434
84,0.012085258960723877
85,0.012218445539474487
86,0.012323588132858276
87,0.012517601251602173
88,0.012625724077224731
89,0.012779086828231812
90,0.012915581464767456
91,0.013054579496383667
92,0.013192236423492432
93,0.013310104608535767
94,0.0135020911693573
95,0.013595789670944214
96,0.013745218515396118
97,0.013880491256713867
98,0.014010220766067505
99,0.01416623592376709
100,0.014268070459365845
101,0.014469057321548462
102,0.014567464590072632
103,0.014736711978912354
104,0.014870524406433105
105,0.015002310276031494
106,0.015162378549575806
107,0.015282690525054932
108,0.015456616878509521
109,0.015547633171081543
110,0.015708863735198975
111,0.01585063338279724
112,0.015984535217285156
113,0.01614558696746826
114,0.016252875328063965
115,0.016439706087112427
116,0.01654493808746338
117,0.016715317964553833
118,0.0168398916721344
119,0.016974955797195435
120,0.01715230941772461
121,0.01724231243133545
122,0.017424732446670532
123,0.017541736364364624
124,0.01769280433654785
125,0.017839550971984863
126,0.01796761155128479
127,0.018131107091903687
128,0.018221348524093628
129,0.018398642539978027
130,0.01851445436477661
131,0.01866590976715088
132,0.018818587064743042
133,0.018930643796920776
134,0.019122302532196045
135,0.019221842288970947
136,0.019382983446121216
137,0.019523561000823975
138,0.019672870635986328
139,0.019808173179626465
140,0.019917607307434082
141,0.020078003406524658
142,0.020218253135681152
143,0.020332276821136475
144,0.020477384328842163
145,0.020618200302124023
146,0.02078413963317871
147,0.02087092399597168
148,0.02108064293861389
149,0.021177172660827637
150,0.02131858468055725
151,0.021456658840179443
152,0.021580427885055542
153,0.021793991327285767
154,0.021837890148162842
155,0.022054284811019897
156,0.022123992443084717
157,0.022307664155960083
158,0.022492527961730957
159,0.02256709337234497
160,0.022716432809829712
161,0.022831827402114868
162,0.023011326789855957
163,0.023119181394577026
164,0.02328115701675415
165,0.023405998945236206
166,0.02353006601333618
167,0.02373373508453369
168,0.023820489645004272
169,0.023998260498046875
170,0.02409118413925171
171,0.024264156818389893
172,0.02439326047897339
173,0.024549394845962524
174,0.0247478187084198
175,0.02480986714363098
176,0.02500656247138977
177,0.02507951855659485
178,0.02523130178451538
179,0.025382041931152344
180,0.02548372745513916
181,0.025716274976730347
182,0.025802135467529297
183,0.02595260739326477
184,0.02606874704360962
185,0.026209980249404907
186,0.026382267475128174
187,0.026498645544052124
188,0.026757001876831055
189,0.026787549257278442
190,0.02695438265800476
191,0.027052223682403564
192,0.027230292558670044
193,0.027361690998077393
194,0.027473121881484985
195,0.02768006920814514
196,0.02778637409210205
197,0.027916789054870605
198,0.02811741828918457
199,0.028186380863189697
200,0.028359025716781616
201,0.028483718633651733
202,0.02872052788734436
203,0.028732270002365112
204,0.028902173042297363
205,0.02904316782951355
206,0.029154568910598755
207,0.029346823692321777
208,0.02942517399787903
209,0.029596954584121704
210,0.02970638871192932
211,0.02986454963684082
212,0.03002569079399109
213,0.030132919549942017
214,0.030337005853652954
215,0.030384331941604614
216,0.030560940504074097
217,0.030685007572174072
218,0.030854523181915283
219,0.031007856130599976
220,0.031129539012908936
221,0.03139305114746094
222,0.03138795495033264
223,0.03158062696456909
224,0.031697213649749756
225,0.03182739019393921
226,0.032036930322647095
227,0.03209337592124939
228,0.03228527307510376
229,0.03237265348434448
230,0.03256070613861084
231,0.03267368674278259
232,0.0328499972820282
233,0.033030301332473755
234,0.03307831287384033
235,0.03331747651100159
236,0.03336989879608154
237,0.03354516625404358
238,0.03365662693977356
239,0.033777445554733276
240,0.03394883871078491
241,0.0340442955493927
242,0.034256041049957275
243,0.03434297442436218
244,0.034490615129470825
245,0.03463497757911682
246,0.03475406765937805
247,0.03494977951049805
248,0.03502601385116577
249,0.03526058793067932
250,0.03535088896751404
