batch_size,peak,persistent
1.0,640.1748787611386,519.2101067113324
2.0,762.2187564722491,519.790991055585
3.0,884.2609321539644,520.3719595660655
4.0,1006.3014058062843,520.9530122427736
5.0,1128.340177429209,521.5341490857097
6.0,1250.3772470227386,522.1153700948736
7.0,1372.4126145868727,522.6966752702652
8.0,1494.4462801216118,523.2780646118847
9.0,1616.4782436269554,523.859538119732
10.0,1738.508505102904,524.441095793807
11.0,1860.5370645494575,525.02273763411
12.0,1982.5639219666155,525.6044636406406
13.0,2104.5890773543783,526.1862738133991
14.0,2226.612530712746,526.7681681523854
15.0,2348.634282041718,527.3501466575996
16.0,2473.947265625,530.04150390625
17.0,2592.672678611477,528.5143561667112
18.0,2714.6893238522634,529.0965871706088
19.0,2836.704267063655,529.6789023407341
20.0,2958.717508245651,530.2613016770873
21.0,3080.729047398252,530.8437851796682
22.0,3202.7388845214577,531.426352848477
23.0,3324.747019615268,532.0090046835136
24.0,3446.7534526796835,532.591740684778
25.0,3568.7581837147036,533.1745608522702
26.0,3690.7612127203283,533.7574651859902
27.0,3812.7625396965573,534.340453685938
28.0,3934.7621646433918,534.9235263521136
29.0,4056.7600875608305,535.5066831845171
30.0,4178.756308448874,536.0899241831484
31.0,4300.750827307523,536.6732493480074
32.0,4412.00830078125,533.8525390625
33.0,4544.7347589366345,537.8401521764089
34.0,4666.7241717070965,538.4237298399514
35.0,4788.711882448165,539.0073916697216
36.0,4910.697891159837,539.5911376657198
37.0,5032.682197842114,540.1749678279457
38.0,5154.6648024949955,540.7588821563994
39.0,5276.6457051184825,541.3428806510809
40.0,5398.624905712573,541.9269633119902
41.0,5520.602404277271,542.5111301391273
42.0,5642.578200812571,543.0953811324923
43.0,5764.552295318476,543.679716292085
44.0,5886.524687794987,544.2641356179056
45.0,6008.495378242102,544.848639109954
46.0,6130.464366659822,545.43322676823
47.0,6252.4316530481465,546.0178985927341
48.0,6364.1005859375,548.00732421875
49.0,6496.36111973661,547.1874947404254
50.0,6618.32330003675,547.7724190636129
51.0,6740.283778307493,548.3574275530281
52.0,6862.242554548842,548.9425202086711
53.0,6984.199628760794,549.527697030542
54.0,7106.155000943352,550.1129580186406
55.0,7228.1086710965155,550.698303172967
56.0,7350.060639220283,551.2837324935213
57.0,7472.010905314655,551.8692459803033
58.0,7593.9594693796325,552.4548436333132
59.0,7715.9063314152145,553.0405254525508
60.0,7837.851491421401,553.6262914380163
61.0,7959.794949398192,554.2121415897096
62.0,8081.736705345588,554.7980759076307
63.0,8203.67675926359,555.3840943917796
64.0,8336.56787109375,555.912109375
65.0,8447.551761011404,556.5563838587609
66.0,8569.486708841221,557.1426548415932
67.0,8691.41995464164,557.7290099906534
68.0,8813.351498412665,558.3154493059413
69.0,8935.281340154295,558.9019727874571
70.0,9057.20947986653,559.4885804352007
71.0,9179.135917549367,560.075272249172
72.0,9301.06065320281,560.6620482293712
73.0,9422.983686826861,561.2489083757982
74.0,9544.905018421514,561.835852688453
75.0,9666.82464798677,562.4228811673356
76.0,9788.742575522634,563.009993812446
77.0,9910.6588010291,563.5971906237843
78.0,10032.573324506175,564.1844716013503
79.0,10154.486145953852,564.7718367451441
80.0,10295.25439453125,564.6611328125
81.0,10398.306682761018,565.9468195314153
82.0,10520.214398120512,566.5344371738925
83.0,10642.120411450607,567.1221389825976
84.0,10764.024722751306,567.7099249575305
85.0,10885.927332022613,568.2977950986912
86.0,11007.828239264521,568.8857494060796
87.0,11129.72744447704,569.4737878796959
88.0,11251.624947660159,570.06191051954
89.0,11373.520748813882,570.650117325612
90.0,11495.414847938211,571.2384082979116
91.0,11617.307245033147,571.8267834364392
92.0,11739.197940098686,572.4152427411946
93.0,11861.08693313483,573.0037862121777
94.0,11982.974224141577,573.5924138493887
95.0,12104.859813118932,574.1811256528274
96.0,12227.1279296875,575.34716796875
97.0,12348.625884985451,575.3588017583884
98.0,12470.50636787462,575.9477660605106
99.0,12592.38514873439,576.5368145288606
100.0,12714.262227564768,577.1259471634385
101.0,12836.13760436575,577.715163964244
102.0,12958.011279137336,578.3044649312775
103.0,13079.883251879526,578.8938500645387
104.0,13201.753522592324,579.4833193640277
105.0,13323.622091275725,580.0728728297446
106.0,13445.48895792973,580.6625104616892
107.0,13567.35412255434,581.2522322598617
108.0,13689.217585149554,581.842038224262
109.0,13811.079345715376,582.43192835489
110.0,13932.9394042518,583.0219026517459
111.0,14054.79776075883,583.6119611148297
112.0,14185.93896484375,584.595703125
113.0,14298.509367684703,584.7923305396805
114.0,14420.362618103547,585.3826415014476
115.0,14542.214166492995,585.9730366294425
116.0,14664.064012853047,586.5635159236652
117.0,14785.912157183706,587.1540793841158
118.0,14907.758599484969,587.7447270107941
119.0,15029.603339756835,588.3354588037004
120.0,15151.446377999308,588.9262747628343
121.0,15273.287714212383,589.5171748881961
122.0,15395.127348396067,590.1081591797856
123.0,15516.965280550354,590.699227637603
124.0,15638.801510675245,591.2903802616482
125.0,15760.636038770741,591.8816170519212
126.0,15882.468864836843,592.4729380084221
127.0,16004.299988873547,593.0643431311507
128.0,16110.3125,594.40673828125
129.0,16247.957130858773,594.2474058752914
130.0,16369.783148807292,594.8390634967035
131.0,16491.607464726418,595.4308052843434
132.0,16613.430078616148,596.022631238211
133.0,16735.25099047648,596.6145413583065
134.0,16857.07020030742,597.2065356446298
135.0,16978.88770810896,597.7986140971809
136.0,17100.70351388111,598.3907767159598
137.0,17222.517617623867,598.9830235009665
138.0,17344.330019337227,599.5753544522009
139.0,17466.140719021183,600.1677695696633
140.0,17587.94971667575,600.7602688533534
141.0,17709.75701230093,601.3528523032714
142.0,17831.562605896703,601.9455199194172
143.0,17953.36649746308,602.5382717017907
144.0,18076.0927734375,602.37451171875
145.0,18196.969174507656,603.7240277652212
146.0,18318.76795998586,604.3170320462782
147.0,18440.56504343466,604.910120493563
148.0,18562.360424854065,605.5032931070756
149.0,18684.154104244073,606.096549886816
150.0,18805.946081604692,606.6898908327843
151.0,18927.736356935908,607.2833159449802
152.0,19049.524930237734,607.8768252234041
153.0,19171.311801510165,608.4704186680557
154.0,19293.0969707532,609.0640962789352
155.0,19414.880437966836,609.6578580560424
156.0,19536.662203151078,610.2517039993775
157.0,19658.44226630593,610.8456341089404
158.0,19780.22062743138,611.4396483847311
159.0,19901.99728652744,612.0337468267495
160.0,20005.68505859375,611.216796875
161.0,20145.54549863137,613.22219620947
162.0,20267.317051639242,613.8165471501718
163.0,20389.086902617717,614.4109822571015
164.0,20510.855051566803,615.0055015302592
165.0,20632.621498486486,615.6001049696445
166.0,20754.38624337678,616.1947925752576
167.0,20876.149286237676,616.7895643470986
168.0,20997.910627069177,617.3844202851673
169.0,21119.670265871282,617.9793603894639
170.0,21241.42820264399,618.5743846599883
171.0,21363.184437387303,619.1694930967404
172.0,21484.938970101226,619.7646856997204
173.0,21606.691800785753,620.3599624689282
174.0,21728.442929440876,620.9553234043639
175.0,21850.19235606661,621.5507685060272
176.0,21962.71484375,619.12158203125
177.0,22093.6861032299,622.7419112080375
178.0,22215.430423767444,623.3376088083844
179.0,22337.173042275594,623.933390574959
180.0,22458.913958754354,624.5292565077615
181.0,22580.65317320372,625.1252066067917
182.0,22702.390685623686,625.7212408720499
183.0,22824.126496014258,626.3173593035357
184.0,22945.860604375433,626.9135619012494
185.0,23067.593010707213,627.5098486651909
186.0,23189.323715009603,628.1062195953602
187.0,23311.05271728259,628.7026746917574
188.0,23432.780017526187,629.2992139543823
189.0,23554.50561574039,629.895837383235
190.0,23676.229511925194,630.4925449783155
191.0,23797.95170608061,631.0893367396238
192.0,23931.18212890625,634.9013671875
193.0,24041.39098830324,632.283172760924
194.0,24163.108076370467,632.8802170209158
195.0,24284.82346240829,633.4773454471353
196.0,24406.537146416726,634.0745580395827
197.0,24528.249128395764,634.6718547982579
198.0,24649.959408345407,635.2692357231609
199.0,24771.66798626566,635.8667008142918
200.0,24893.37486215651,636.4642500716503
201.0,25015.08003601797,637.0618834952368
202.0,25136.783507850036,637.659601085051
203.0,25258.485277652697,638.257402841093
204.0,25380.18534542597,638.8552887633629
205.0,25501.883711169845,639.4532588518606
206.0,25623.580374884332,640.051313106586
207.0,25745.275336569415,640.6494515275393
208.0,25879.46240234375,643.119140625
209.0,25988.660153851408,641.8459808681293
210.0,26110.350009448302,642.444371787766
211.0,26232.038163015808,643.0428468736305
212.0,26353.724614553917,643.6414061257228
213.0,26475.409364062638,644.2400495440429
214.0,26597.092411541955,644.8387771285909
215.0,26718.773756991875,645.4375888793667
216.0,26840.453400412407,646.0364847963701
217.0,26962.131341803542,646.6354648796016
218.0,27083.80758116528,647.2345291290608
219.0,27205.482118497624,647.8336775447477
220.0,27327.15495380057,648.4329101266625
221.0,27448.82608707413,649.032226874805
222.0,27570.495518318283,649.6316277891755
223.0,27692.163247533048,650.2311128697737
224.0,27817.0546875,653.02392578125
225.0,27935.493599874382,651.4303355296536
226.0,28057.156223000966,652.0300731089351
227.0,28178.817144098146,652.6298948544446
228.0,28300.47636316593,653.2298007661818
229.0,28422.133880204325,653.8297908441468
230.0,28543.789695213316,654.4298650883397
231.0,28665.44380819292,655.0300234987604
232.0,28787.096219143124,655.6302660754089
233.0,28908.746928063934,656.2305928182852
234.0,29030.395934955355,656.8310037273893
235.0,29152.043239817373,657.4314988027212
236.0,29273.688842649994,658.0320780442809
237.0,29395.332743453226,658.6327414520684
238.0,29516.97494222706,659.2334890260838
239.0,29638.615438971494,659.8343207663269
240.0,29753.49072265625,657.2724609375
241.0,29881.891326372184,661.0362367454966
242.0,30003.526717028442,661.6373209844231
243.0,30125.160405655304,662.2384893895776
244.0,30246.792392252763,662.8397419609597
245.0,30368.422676820832,663.4410786985698
246.0,30490.051259359505,664.0424996024075
247.0,30611.67813986878,664.6440046724731
248.0,30733.303318348662,665.2455939087665
249.0,30854.926794799147,665.8472673112877
250.0,30976.548569220235,666.4490248800367
251.0,31098.168641611934,667.0508666150135
252.0,31219.787011974237,667.6527925162181
253.0,31341.403680307143,668.2548025836506
254.0,31463.018646610653,668.8568968173109
255.0,31584.631910884767,669.459075217199
256.0,31706.243473129485,670.0613377833149
