batch_size,peak,persistent
1.0,52.22108220627682,27.83366804630638
2.0,70.96025179141395,28.402437322281536
3.0,89.69840213578973,28.97128759913239
4.0,108.43553323940417,29.540218876858933
5.0,127.17164510225726,30.109231155461167
6.0,145.90673772434903,30.678324434939096
7.0,164.64081110567943,31.247498715292714
8.0,183.3738652462485,31.816753996522024
9.0,202.1059001460562,32.38609027862703
10.0,220.8369158051026,32.955507561607725
11.0,239.56691222338762,33.52500584546411
12.0,258.29588940091134,34.09458513019619
13.0,277.02384733767366,34.66424541580396
14.0,295.7507860336747,35.233986702287424
15.0,314.47670548891426,35.803808989646576
16.0,328.89990234375,36.21630859375
17.0,351.92548667710963,36.94369656699196
18.0,370.6483484100652,37.51376185697819
19.0,389.37019090225954,38.08390814784012
20.0,408.0910141536924,38.65413543957773
21.0,426.81081816436404,39.224443732191034
22.0,445.52960293427424,39.794833025680035
23.0,464.2473684634232,40.36530332004473
24.0,482.96411475181077,40.93585461528511
25.0,501.679841799437,41.50648691140118
26.0,520.3945496063018,42.07720020839295
27.0,539.1082381724054,42.64799450626041
28.0,557.8209074977476,43.21886980500356
29.0,576.5325575823284,43.7898261046224
30.0,595.2431884261479,44.36086340511693
31.0,613.9528000292061,44.931981706487164
32.0,638.82373046875,45.740234375
33.0,651.3689655130382,46.07446131185469
34.0,670.0755193938124,46.645822615852
35.0,688.7810540338253,47.217264920724986
36.0,707.4855694330766,47.78878822647367
37.0,726.1890655915666,48.36039253309805
38.0,744.8915425092955,48.93207784059812
39.0,763.5930001862629,49.50384414897388
40.0,782.2934386224689,50.075691458225336
41.0,800.9928578179138,50.647619768352484
42.0,819.691257772597,51.219629079355315
43.0,838.3886384865191,51.79171939123385
44.0,857.0849999596797,52.36389070398806
45.0,875.7803421920792,52.93614301761798
46.0,894.4746651837171,53.50847633212359
47.0,913.1679689345937,54.08089064750489
48.0,921.95556640625,54.7919921875
49.0,950.551518714063,55.22596228089456
50.0,969.2417647426556,55.79861959890293
51.0,987.9309915304868,56.371357917786995
52.0,1006.6191990775569,56.944177237546754
53.0,1025.3063873838655,57.5170775581822
54.0,1043.9925564494126,58.090058879693345
55.0,1062.6777062741987,58.66312120208018
56.0,1081.3618368582231,59.236264525342705
57.0,1100.0449482014862,59.809488849480914
58.0,1118.7270403039881,60.382794174494826
59.0,1137.4081131657288,60.95618050038442
60.0,1156.088166786708,61.52964782714972
61.0,1174.7672011669258,62.10319615479071
62.0,1193.4452163063822,62.67682548330738
63.0,1212.1222122050774,63.25053581269975
64.0,1247.69970703125,63.3876953125
65.0,1249.4731462801835,64.39819947411155
66.0,1268.1470844565947,64.972152806131
67.0,1286.8200033922444,65.54618713902613
68.0,1305.491903087133,66.12030247279696
69.0,1324.16278354126,66.6944988074435
70.0,1342.8326447546258,67.2687761429657
71.0,1361.5014867272303,67.84313447936361
72.0,1380.1693094590732,68.4175738166372
73.0,1398.836112950155,68.99209415478649
74.0,1417.5018972004752,69.56669549381147
75.0,1436.1666622100345,70.14137783371214
76.0,1454.830407978832,70.71614117448851
77.0,1473.4931345068685,71.29098551614057
78.0,1492.1548417941433,71.86591085866831
79.0,1510.815529840657,72.44091720207174
80.0,1521.7783203125,72.61181640625
81.0,1548.1338482114002,73.5911728915057
82.0,1566.79147853563,74.16642223753622
83.0,1585.4480896190983,74.74175258444242
84.0,1604.103681461805,75.31716393222433
85.0,1622.7582540637507,75.89265628088192
86.0,1641.411807424935,76.46822963041521
87.0,1660.0643415453578,77.04388398082418
88.0,1678.7158564250192,77.61961933210884
89.0,1697.3663520639197,78.19543568426921
90.0,1716.0158284620584,78.77133303730525
91.0,1734.664285619436,79.347311391217
92.0,1753.311723536052,79.92337074600444
93.0,1771.958142211907,80.49951110166757
94.0,1790.6035416470004,81.07573245820637
95.0,1809.2479218413325,81.6520348156209
96.0,1817.3271484375,82.71435546875
97.0,1846.5336245077128,82.804882533077
98.0,1865.174946979761,83.38142789311858
99.0,1883.8152502110477,83.95805425403586
100.0,1902.454534201573,84.53476161582883
101.0,1921.0927989513373,85.1115499784975
102.0,1939.73004446034,85.68841934204184
103.0,1958.3662707285812,86.26536970646188
104.0,1977.0014777560614,86.84240107175764
105.0,1995.63566554278,87.41951343792907
106.0,2014.2688340887375,87.99670680497618
107.0,2032.9009833939335,88.57398117289901
108.0,2051.5321134583683,89.1513365416975
109.0,2070.1622242820413,89.7287729113717
110.0,2088.7913158649535,90.30629028192159
111.0,2107.419388207104,90.88388865334719
112.0,2138.90869140625,91.62451171875
113.0,2144.6724751691213,92.03932839882542
114.0,2163.297489788988,92.61716977287807
115.0,2181.921485168093,93.19509214780643
116.0,2200.544461306437,93.77309552361046
117.0,2219.1664182040195,94.3511799002902
118.0,2237.7873558608408,94.92934527784563
119.0,2256.407274276901,95.50759165627674
120.0,2275.026173452199,96.08591903558356
121.0,2293.6440533867367,96.66432741576607
122.0,2312.2609140805125,97.24281679682426
123.0,2330.876755533527,97.82138717875814
124.0,2349.4915777457804,98.40003856156773
125.0,2368.105380717272,98.97877094525299
126.0,2386.7181644480024,99.55758432981395
127.0,2405.3299289379715,100.1364787152506
128.0,2434.9384765625,101.12451171875
129.0,2442.5504001956256,101.29451048875099
130.0,2461.159106963311,101.87364787681472
131.0,2479.7667944902346,102.45286626575414
132.0,2498.373462776397,103.03216565556924
133.0,2516.979111821798,103.61154604626006
134.0,2535.5837416264376,104.19100743782654
135.0,2554.1873521903162,104.77054983026875
136.0,2572.7899435134336,105.35017322358662
137.0,2591.3915155957893,105.92987761778019
138.0,2609.9920684373838,106.50966301284947
139.0,2628.5916020382165,107.08952940879442
140.0,2647.190116398288,107.66947680561508
141.0,2665.7876115175986,108.2495052033114
142.0,2684.3840873961476,108.82961460188345
143.0,2702.979544033935,109.40980500133118
144.0,2703.0390625,109.95947265625
145.0,2740.167399587226,110.5704288028537
146.0,2758.7597985027296,111.15086220492849
147.0,2777.351178177472,111.73137660787899
148.0,2795.941538611453,112.31197201170517
149.0,2814.5308798046726,112.89264841640704
150.0,2833.119201757131,113.47340582198463
151.0,2851.706504468828,114.05424422843788
152.0,2870.2927879397635,114.63516363576683
153.0,2888.8780521699377,115.21616404397147
154.0,2907.4622971593503,115.79724545305181
155.0,2926.0455229080017,116.37840786300784
156.0,2944.627729415892,116.95965127383955
157.0,2963.208916683021,117.54097568554698
158.0,2981.789084709388,118.12238109813008
159.0,3000.3682334949945,118.70386751158888
160.0,3016.88720703125,119.0
161.0,3037.5234733439224,119.86708334113354
162.0,3056.0995644072445,120.4488127572194
163.0,3074.6746362298054,121.03062317418097
164.0,3093.248688811605,121.61251459201824
165.0,3111.8217221526434,122.19448701073118
166.0,3130.39373625292,122.77654043031983
167.0,3148.9647311124354,123.35867485078414
168.0,3167.534706731189,123.94089027212418
169.0,3186.103663109182,124.52318669433988
170.0,3204.671600246413,125.1055641174313
171.0,3223.238518142883,125.68802254139841
172.0,3241.804416798592,126.27056196624119
173.0,3260.369296213539,126.85318239195968
174.0,3278.933156387725,127.43588381855385
175.0,3297.49599732115,128.0186662460237
176.0,3329.8740234375,129.0361328125
177.0,3334.618621465715,129.18447410359053
178.0,3353.1784046768557,129.76749953368747
179.0,3371.737168647235,130.3506059646601
180.0,3390.294913376853,130.93379339650843
181.0,3408.8516388657094,131.51706182923243
182.0,3427.4073451138047,132.10041126283215
183.0,3445.9620321211387,132.68384169730757
184.0,3464.515699887711,133.26735313265866
185.0,3483.068348413522,133.85094556888544
186.0,3501.619977698572,134.43461900598794
187.0,3520.1705877428603,135.01837344396608
188.0,3538.7201785463876,135.60220888281995
189.0,3557.268750109153,136.18612532254951
190.0,3575.816302431158,136.77012276315475
191.0,3594.362835512401,137.3542012046357
192.0,3614.25732421875,137.42578125
193.0,3631.4528439526034,138.52260109022467
194.0,3649.9963193115627,139.10692253433268
195.0,3668.5387754297603,139.6913249793164
196.0,3687.0802123071967,140.27580842517577
197.0,3705.620629943872,140.86037287191084
198.0,3724.160028339785,141.44501831952164
